[-0.00098053 -0.05160702 -0.00482875],[ 0.04798888 -0.06810607  0.03379783],[ 0.00482466 -0.05462389  0.00033944],[-0.09296166 -0.01759497 -0.03040999],[-0.02680517  0.04160986  0.01196334],[-0.0036885   0.04052905  0.0415193 ],[-0.01281731  0.04555672 -0.02707083],[ 0.06687902  0.15855496 -0.07678622],[ 0.07287606  0.08894029 -0.05959264],[ 0.03817208  0.04453561 -0.03216963],[0.13203473 0.04987309 0.04426907],[ 0.12564601  0.04360236 -0.00945814],[ 0.18628839  0.05665112 -0.04710542],[ 0.19965545  0.15563496 -0.06906383],[ 0.12559458  0.1299677  -0.0432885 ],[0.10126563 0.0965762  0.01066606],[0.19375359 0.10532915 0.08496023],[0.21164551 0.11014564 0.14603194],[0.14975654 0.11060064 0.08635964],[0.1434148  0.02184293 0.02606463]
[ 0.95575067  0.87601107 -0.9426478 ],[ 0.98560324  0.91006454 -0.95345931],[ 0.98353829  0.93578496 -0.94983778],[ 0.96482641  0.97959885 -0.89551212],[ 0.92723914  1.         -0.96376617],[ 0.88467532  1.         -0.94602319],[ 0.90787127  1.         -0.92969872],[ 0.91076232  0.98059199 -0.91524544],[ 0.98793984  0.90413062 -0.92038217],[ 1.          0.93733489 -0.92962367],[ 0.95151812  1.         -0.93084449],[ 0.91259787  1.         -0.98450965],[ 0.96805981  0.99722747 -1.        ],[ 1.  1. -1.],[ 1.          1.         -0.99397796],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.]
[ 0.9709709   0.97936337 -1.        ],[ 0.92594636  0.98616213 -1.        ],[ 0.93770218  1.         -1.        ],[ 0.91756275  1.         -1.        ],[ 0.8468494  1.        -1.       ],[ 0.88415415  1.         -1.        ],[ 0.86055333  1.         -1.        ],[ 0.84800233  1.         -1.        ],[ 0.80133325  1.         -1.        ],[ 0.77147996  1.         -0.9503516 ],[ 0.78139096  1.         -1.        ],[ 0.73908108  1.         -0.92364095],[ 0.73856821  1.         -1.        ],[ 0.74312993  1.         -1.        ],[ 0.72945204  1.         -1.        ],[ 0.7403278  1.        -1.       ],[ 0.68649964  1.         -1.        ],[ 0.75382743  1.         -0.9656561 ],[ 0.79432322  1.         -1.        ],[ 0.73087364  1.         -0.94473192]
[ 1.          0.99377659 -0.99090638],[ 1.          1.         -0.98761911],[ 0.99886817  1.         -0.97595705],[ 1.          0.94772465 -0.99121516],[ 0.99501171  1.         -0.94350204],[ 1.          1.         -0.90073227],[ 0.9828023   1.         -0.84544223],[ 1.          1.         -0.88591098],[ 0.97164219  1.         -0.85538414],[ 1.          0.95619431 -0.87840266],[ 0.98006719  1.         -0.89154487],[ 0.98333816  1.         -0.93715585],[ 0.89535571  0.96959173 -0.85873382],[ 1.          0.92685117 -0.87958858],[ 0.98118076  0.91169792 -0.84708328],[ 0.95326548  0.91495943 -0.97588398],[ 0.94709006  0.8682404  -1.        ],[ 0.98274338  0.84746371 -1.        ],[ 0.99248249  0.85151262 -1.        ],[ 1.          0.87174671 -1.        ]
[ 0.95497925  1.         -1.        ],[ 1.  1. -1.],[ 0.98017213  1.         -1.        ],[ 0.96321484  0.97438081 -1.        ],[ 0.89277585  0.89342645 -1.        ],[ 0.91792226  0.88667017 -0.96562583],[ 0.95965904  0.94213207 -0.94403941],[ 0.9558162   0.9185454  -0.97696809],[ 0.92798986  0.91775246 -1.        ],[ 0.88913349  0.93118684 -1.        ],[ 0.8744821   0.89233266 -1.        ],[ 0.90049819  0.86496499 -1.        ],[ 0.85726953  0.85470871 -1.        ],[ 0.85109402  0.85162512 -1.        ],[ 0.81356794  0.86260337 -1.        ],[ 0.89509489  0.77748451 -1.        ],[ 0.9511183  0.7912421 -1.       ],[ 0.97504356  0.74855716 -1.        ],[ 0.89238822  0.80959442 -1.        ],[ 0.90660105  0.77835901 -1.        ]
[ 1.          0.92728738 -1.        ],[ 1.          0.95949996 -1.        ],[ 1.          0.97836009 -1.        ],[ 1.          0.91604592 -1.        ],[ 1.         0.9087929 -1.       ],[ 1.          0.87983232 -1.        ],[ 1.         0.8894249 -1.       ],[ 1.          0.83374698 -1.        ],[ 1.          0.72671801 -1.        ],[ 1.          0.64611619 -1.        ],[ 1.          0.70350341 -1.        ],[ 0.97649784  0.67649628 -1.        ],[ 0.97383272  0.66547821 -1.        ],[ 1.          0.73069797 -1.        ],[ 1.          0.67041819 -1.        ],[ 1.          0.71046209 -1.        ],[ 0.98338935  0.71307162 -1.        ],[ 0.93037382  0.77651224 -1.        ],[ 0.98471844  0.7794922  -1.        ],[ 0.93710901  0.73540156 -1.        ]
[ 1.          0.968619   -0.97007301],[ 1.          0.97387426 -1.        ],[ 1.          0.95446952 -1.        ],[ 1.          1.         -0.96800281],[ 0.9907309  1.        -1.       ],[ 0.92234788  0.97682188 -1.        ],[ 0.94577556  1.         -1.        ],[ 1.  1. -1.],[ 1.          0.97368069 -1.        ],[ 1.  1. -1.],[ 1.  1. -1.],[ 0.93778424  1.         -1.        ],[ 0.91692099  1.         -1.        ],[ 0.87568316  1.         -1.        ],[ 0.87037497  1.         -1.        ],[ 0.96826208  1.         -1.        ],[ 0.97145689  1.         -1.        ],[ 0.91790432  1.         -1.        ],[ 1.  1. -1.],[ 1.          0.90540388 -1.        ]
[ 1.  1. -1.],[ 1.          1.         -0.98738524],[ 0.9846464   1.         -0.98847054],[ 0.92928729  1.         -0.98244015],[ 0.92717756  1.         -1.        ],[ 0.94343367  1.         -1.        ],[ 0.96744811  1.         -1.        ],[ 0.99304349  1.         -1.        ],[ 0.96670337  1.         -1.        ],[ 0.99816224  1.         -1.        ],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 0.97177378  1.         -1.        ],[ 0.96526714  1.         -1.        ],[ 1.  1. -1.],[ 0.97181189  1.         -1.        ],[ 0.94956314  1.         -1.        ],[ 0.92805721  1.         -1.        ],[ 0.96588913  1.         -1.        ]
[ 0.90230774  1.         -0.98500837],[ 0.96625749  1.         -1.        ],[ 0.93747475  1.         -1.        ],[ 0.96931337  1.         -1.        ],[ 0.93220947  1.         -1.        ],[ 1.  1. -1.],[ 1.  1. -1.],[ 0.99108731  1.         -1.        ],[ 1.          0.94420508 -1.        ],[ 1.          0.91854279 -1.        ],[ 1.          0.92318227 -1.        ],[ 1.        0.997396 -1.      ],[ 1.          0.97716042 -1.        ],[ 1.          0.85629289 -1.        ],[ 1.          0.85467943 -1.        ],[ 1.          0.89712614 -1.        ],[ 1.          0.82437272 -1.        ],[ 1.         0.7789253 -1.       ],[ 1.         0.7780042 -1.       ],[ 1.         0.6840249 -1.       ]
[ 0.98508804  0.91384533 -0.98794493],[ 1.          0.91072369 -0.90811683],[ 0.95326137  0.98633109 -0.88822312],[ 1.          1.         -0.80932968],[ 0.95843218  1.         -0.86601979],[ 1.          1.         -0.76785047],[ 1.         1.        -0.8355839],[ 1.          0.98378483 -0.76698679],[ 0.97857715  1.         -0.70547231],[ 0.95560127  1.         -0.6686266 ],[ 0.96944169  1.         -0.72193415],[ 0.95731264  1.         -0.58060471],[ 0.93661176  1.         -0.55824357],[ 0.93010748  1.         -0.61200099],[ 0.99652364  1.         -0.54147896],[ 0.98764574  1.         -0.49139138],[ 0.9711401   1.         -0.45798129],[ 1.          1.         -0.57030052],[ 0.93874172  1.         -0.55404288],[ 0.97118937  1.         -0.62461547]
[ 0.99918815  1.         -0.9299564 ],[ 0.88794573  1.         -1.        ],[ 0.84233605  1.         -0.97116411],[ 0.89489615  0.9481396  -0.98828401],[ 0.84376726  0.90882351 -1.        ],[ 0.75750295  0.85129017 -1.        ],[ 0.78272034  0.8441068  -1.        ],[ 0.79796329  0.88094892 -1.        ],[ 0.80463183  0.88300499 -1.        ],[ 0.7857505   0.84558258 -0.99726446],[ 0.70280568  0.79027969 -0.9664212 ],[ 0.71900573  0.83528152 -0.86156049],[ 0.75971243  0.80707896 -0.84812483],[ 0.67686011  0.78789146 -0.91728175],[ 0.61788095  0.89477313 -0.88657335],[ 0.60245117  0.88597457 -0.87717161],[ 0.61126029  0.91818089 -0.90094898],[ 0.55209239  0.84728587 -0.89522408],[ 0.53405045  0.89860033 -0.91924136],[ 0.49120154  0.89190262 -0.85658847]
[ 0.98002496  0.96946223 -0.98963818],[ 1.          0.93251041 -1.        ],[ 1.          0.94398978 -0.91237816],[ 1.          0.98583478 -0.88108263],[ 1.          0.96282078 -0.8453846 ],[ 1.          0.99836348 -0.81896553],[ 0.99074508  1.         -0.79595447],[ 0.98640515  1.         -0.75379767],[ 0.98834111  1.         -0.71857924],[ 1.          1.         -0.72654607],[ 1.          1.         -0.70264723],[ 1.          1.         -0.70918656],[ 1.          1.         -0.69238806],[ 1.          1.         -0.73648111],[ 1.          1.         -0.78251714],[ 0.96266244  1.         -0.77257318],[ 0.97145507  1.         -0.9059768 ],[ 1.          1.         -0.88715185],[ 1.          1.         -0.93805525],[ 1.          1.         -0.95258019]
[ 0.98800269  0.98877038 -1.        ],[ 1.          0.96476341 -0.98357871],[ 1.          0.96062607 -0.92060897],[ 1.          0.9656992  -0.88722043],[ 1.          0.94902653 -0.84115445],[ 1.         1.        -0.7627647],[ 1.          1.         -0.70255723],[ 1.         1.        -0.7370205],[ 1.          1.         -0.71510957],[ 0.97529417  1.         -0.77001105],[ 0.99868429  1.         -0.74365409],[ 0.95297487  1.         -0.77043408],[ 0.90446305  1.         -0.78887528],[ 0.89600739  1.         -0.84117662],[ 0.8811726   1.         -0.85317527],[ 0.82951023  1.         -0.88989347],[ 0.79331755  1.         -0.9384525 ],[ 0.74422763  1.         -0.90709743],[ 0.76156468  1.         -0.91792255],[ 0.77387818  1.         -0.93776662]
[ 0.97997375  0.982522   -1.        ],[ 0.9152064   0.97902245 -1.        ],[ 0.86475393  1.         -0.93334078],[ 0.79659887  1.         -0.95128117],[ 0.75319341  1.         -0.97127091],[ 0.69168358  1.         -0.97329112],[ 0.644183    1.         -0.93631247],[ 0.59674268  0.99739303 -0.89680778],[ 0.56553574  1.         -0.9689322 ],[ 0.70130333  1.         -0.9802822 ],[ 0.70537752  1.         -1.        ],[ 0.73672392  1.         -1.        ],[ 0.81933017  1.         -1.        ],[ 0.79433074  1.         -1.        ],[ 0.85855321  1.         -1.        ],[ 0.85508333  1.         -1.        ],[ 0.80016392  1.         -1.        ],[ 0.82895296  1.         -1.        ],[ 0.89818025  1.         -1.        ],[ 0.90063844  1.         -1.        ]
[ 1.          1.         -0.96672309],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.          1.         -0.99683425],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.          0.99552597 -1.        ],[ 1.          0.99562376 -1.        ],[ 1.          0.96519838 -1.        ],[ 1.          0.94070658 -1.        ],[ 1.          0.97313367 -1.        ],[ 1.          0.95910659 -1.        ],[ 1.  1. -1.],[ 1.  1. -1.]
[ 1.  1. -1.],[ 1.          1.         -0.94302622],[ 1.          1.         -0.87358207],[ 1.          1.         -0.84868378],[ 1.         1.        -0.9027993],[ 1.          1.         -0.96542408],[ 1.          1.         -0.93455968],[ 1.          1.         -0.93141848],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 0.94402249  1.         -1.        ],[ 0.91509065  1.         -1.        ],[ 0.87141918  1.         -1.        ],[ 0.85978776  1.         -1.        ],[ 0.81156002  1.         -1.        ],[ 0.69525504  1.         -1.        ],[ 0.58118252  1.         -1.        ],[ 0.58641841  1.         -1.        ],[ 0.52661107  1.         -1.        ]
[ 0.95508167  0.9676127  -1.        ],[ 1.          1.         -0.97170295],[ 0.97601406  1.         -0.88237811],[ 0.92586996  1.         -0.94432729],[ 0.94574492  1.         -0.98661494],[ 1.          1.         -0.99842375],[ 1.  1. -1.],[ 0.98696584  1.         -1.        ],[ 0.94004284  1.         -1.        ],[ 0.95240819  1.         -1.        ],[ 0.90241487  1.         -1.        ],[ 0.97368422  1.         -1.        ],[ 1.  1. -1.],[ 0.94693527  1.         -1.        ],[ 0.92449309  1.         -1.        ],[ 0.89546913  1.         -0.99021955],[ 0.87874689  1.         -0.97275296],[ 0.87382082  1.         -0.9724792 ],[ 0.91742738  1.         -0.94821288],[ 0.96630732  1.         -0.9303975 ]
[ 0.9311884   0.96999104 -1.        ],[ 0.92860415  0.95860628 -0.97543957],[ 0.87505291  0.95313009 -0.95620991],[ 0.859057  1.       -1.      ],[ 0.79018511  1.         -1.        ],[ 0.81286432  1.         -1.        ],[ 0.8223409   0.96486883 -0.99172666],[ 0.82579432  0.96951652 -0.99398688],[ 0.89646442  0.9939999  -1.        ],[ 0.86255949  0.9909255  -1.        ],[ 0.95292461  1.         -1.        ],[ 0.97003582  1.         -1.        ],[ 0.90960832  1.         -1.        ],[ 0.90474104  1.         -1.        ],[ 0.89277077  1.         -1.        ],[ 0.91799774  1.         -1.        ],[ 0.93331401  1.         -1.        ],[ 0.96422428  0.96914506 -1.        ],[ 0.93301503  0.9691179  -1.        ],[ 0.87419791  0.98765474 -1.        ]
[ 1.          0.99590219 -1.        ],[ 1.  1. -1.],[ 0.98642716  0.99218181 -1.        ],[ 0.97805032  0.94870761 -0.99405261],[ 0.981185    0.93475792 -0.95667959],[ 0.94435108  0.82488332 -1.        ],[ 0.978712    0.80032668 -1.        ],[ 0.95462     0.75522161 -1.        ],[ 0.97464133  0.65125459 -1.        ],[ 0.99341188  0.66469914 -1.        ],[ 1.          0.63420893 -1.        ],[ 1.          0.59579993 -1.        ],[ 1.          0.52317067 -1.        ],[ 1.          0.55884807 -1.        ],[ 1.          0.55614039 -1.        ],[ 1.          0.58541867 -1.        ],[ 1.          0.60878063 -1.        ],[ 1.          0.58329434 -1.        ],[ 1.          0.45839683 -1.        ],[ 1.          0.48442271 -1.        ]
[ 0.99244754  0.92695589 -0.97282898],[ 0.90614638  0.97512182 -0.9837771 ],[ 0.87618574  0.9617643  -0.98063013],[ 0.87971076  0.95936212 -0.90871801],[ 0.9801444   0.975118   -0.88367157],[ 0.95242609  0.97205309 -0.91115207],[ 0.93127327  0.96607946 -0.92651533],[ 0.95014612  0.94797932 -1.        ],[ 0.91750995  0.95241435 -1.        ],[ 0.89779478  0.99904893 -1.        ],[ 0.87685324  0.97622584 -1.        ],[ 0.94105231  0.95843486 -1.        ],[ 0.93777599  1.         -1.        ],[ 0.92020782  1.         -1.        ],[ 0.89768728  1.         -1.        ],[ 0.94154467  1.         -0.98856671],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.]
[ 0.95831706  0.9348072  -1.        ],[ 0.94438974  0.94579897 -1.        ],[ 0.88649929  0.95175787 -1.        ],[ 0.85688139  0.91952398 -1.        ],[ 0.79411942  0.9724548  -1.        ],[ 0.80987569  0.9800352  -1.        ],[ 0.86581054  0.97019793 -1.        ],[ 0.88256425  1.         -1.        ],[ 0.86605887  1.         -1.        ],[ 0.84503403  1.         -1.        ],[ 0.77404305  1.         -1.        ],[ 0.86057746  0.95936349 -1.        ],[ 0.81613415  1.         -1.        ],[ 0.8616078  1.        -1.       ],[ 0.84180154  1.         -0.98923073],[ 0.88304683  1.         -1.        ],[ 0.86178139  1.         -1.        ],[ 0.87616958  1.         -1.        ],[ 0.92272791  1.         -1.        ],[ 0.92170717  1.         -1.        ]
[ 1.          0.96212792 -0.89958668],[ 0.89255504  0.93466728 -0.92050313],[ 0.87157369  0.9508434  -0.94794184],[ 0.89537395  0.92626032 -0.94774706],[ 0.82078776  0.950536   -0.92198054],[ 0.87392427  0.92924424 -0.94134084],[ 0.8780869   0.90663905 -0.94577936],[ 0.86393849  0.8933009  -0.9324448 ],[ 0.85586602  0.96423177 -0.86152218],[ 0.87284759  0.89580499 -0.92199258],[ 0.90858601  0.82966551 -0.94537727],[ 0.91551487  0.80867624 -0.90710958],[ 1.          0.81730491 -0.93580631],[ 1.          0.73935446 -0.96920597],[ 1.          0.74726097 -0.9523935 ],[ 1.          0.77980209 -1.        ],[ 1.          0.79962695 -1.        ],[ 1.          0.8354685  -0.96186062],[ 1.          0.7619561  -0.95436589],[ 1.          0.78221177 -1.        ]
[ 0.97731345  1.         -0.91071059],[ 1.          1.         -0.82774397],[ 1.          1.         -0.71173098],[ 1.          1.         -0.72442753],[ 1.          1.         -0.72197964],[ 1.          1.         -0.70231288],[ 0.98123346  1.         -0.71649085],[ 1.          1.         -0.69283586],[ 1.          1.         -0.73535922],[ 1.          1.         -0.73773525],[ 1.         1.        -0.7780061],[ 1.         1.        -0.7773524],[ 1.          1.         -0.80848914],[ 1.          1.         -0.81521673],[ 1.          1.         -0.78840352],[ 1.          1.         -0.82600799],[ 0.99424817  1.         -0.82788856],[ 0.97005241  1.         -0.85199995],[ 0.95844361  1.         -0.81277277],[ 1.          1.         -0.81863881]
[ 0.95646937  0.99085213 -1.        ],[ 1.          0.98982515 -1.        ],[ 1.  1. -1.],[ 1.          0.96860795 -1.        ],[ 1.          1.         -0.99427041],[ 1.          0.96024774 -1.        ],[ 1.          0.94751932 -1.        ],[ 1.          0.91062158 -1.        ],[ 1.         0.9382123 -1.       ],[ 1.          0.91716226 -1.        ],[ 1.          0.93149989 -1.        ],[ 1.          0.91868926 -1.        ],[ 1.          0.92583301 -1.        ],[ 1.          0.98651936 -1.        ],[ 1.          0.98192514 -1.        ],[ 1.          0.88000835 -1.        ],[ 1.          0.90429226 -1.        ],[ 1.          0.87111184 -1.        ],[ 1.          0.79568557 -1.        ],[ 1.          0.84521013 -1.        ]
[ 0.96152681  1.         -0.94537434],[ 0.97629579  1.         -0.93026123],[ 1.          1.         -0.93893586],[ 0.99704919  1.         -0.96671895],[ 1.          1.         -0.97648798],[ 1.          0.95587827 -0.98651769],[ 1.          1.         -0.94956957],[ 1.          1.         -0.88290752],[ 1.          1.         -0.90556151],[ 1.          1.         -0.78716748],[ 1.          1.         -0.75591812],[ 1.          0.96620289 -0.74891313],[ 1.          0.91192215 -0.66685258],[ 1.          0.88172163 -0.6390379 ],[ 1.          0.7928247  -0.73170263],[ 1.          0.87259753 -0.76256308],[ 1.          0.91751995 -0.75753913],[ 1.          0.94437945 -0.76682817],[ 1.          1.         -0.74615948],[ 1.          0.93100023 -0.65772691]
[ 0.93144269  1.         -0.92996948],[ 0.94402679  0.9608069  -0.81028475],[ 0.87216798  1.         -0.77590622],[ 0.85349487  1.         -0.73945333],[ 0.9052352   1.         -0.73198795],[ 0.92645517  1.         -0.70809199],[ 0.91334791  1.         -0.69417318],[ 0.93117343  1.         -0.65998263],[ 0.8641476  1.        -0.6373005],[ 0.89595433  1.         -0.57052633],[ 0.83881972  1.         -0.49877515],[ 0.79375541  1.         -0.50826027],[ 0.75718716  1.         -0.42457086],[ 0.76837907  1.         -0.45950499],[ 0.76440973  1.         -0.54570207],[ 0.77931677  1.         -0.64150666],[ 0.75566823  1.         -0.68507991],[ 0.76176391  1.         -0.6507745 ],[ 0.81245754  1.         -0.59389461],[ 0.82793599  1.         -0.56107069]
[ 1.         0.9870564 -0.9235411],[ 1.          0.89203786 -0.96606065],[ 0.96943145  0.89853935 -0.97861699],[ 0.90759923  0.84434677 -0.93810971],[ 0.86548887  0.84913798 -0.97911504],[ 0.84426502  0.86979897 -0.96818305],[ 0.84432183  0.89447014 -0.95274444],[ 0.88104295  0.90331879 -0.93393649],[ 0.87942748  0.90366537 -0.818931  ],[ 0.89789152  0.93471596 -0.81159533],[ 0.97012483  0.8795351  -0.78457611],[ 0.96697112  0.9261279  -0.7419813 ],[ 0.96504058  0.8709842  -0.72130617],[ 0.99705697  0.91416571 -0.70037228],[ 0.99646085  0.84557116 -0.62282964],[ 0.99084647  0.83022705 -0.6745664 ],[ 1.          0.87235505 -0.65770305],[ 1.          0.86851359 -0.66607343],[ 1.          0.86939871 -0.70310197],[ 1.          0.81779271 -0.73744493]
[ 0.9566241   0.94930488 -1.        ],[ 0.99356701  0.91251706 -1.        ],[ 0.98637805  0.98801818 -1.        ],[ 0.96865943  0.92569413 -1.        ],[ 1.          0.96402557 -1.        ],[ 1.  1. -1.],[ 1.          0.98932101 -1.        ],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 0.97501618  1.         -1.        ],[ 0.96572844  1.         -1.        ],[ 0.9763701  1.        -1.       ],[ 0.94858962  1.         -1.        ],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.]
[ 0.99478344  0.98232956 -0.99713816],[ 0.97223507  0.99696243 -0.98773048],[ 0.94698992  1.         -1.        ],[ 0.93787284  1.         -1.        ],[ 0.94626978  1.         -0.99840601],[ 0.91794879  1.         -1.        ],[ 0.91319759  1.         -1.        ],[ 0.87978032  1.         -1.        ],[ 0.8526962   1.         -0.97259016],[ 0.86949006  1.         -1.        ],[ 0.92709093  1.         -1.        ],[ 0.89019458  1.         -0.93464992],[ 0.93413239  1.         -0.86897754],[ 1.          1.         -0.89432436],[ 1.          1.         -0.86548278],[ 0.96599934  0.98476181 -0.85449117],[ 0.9287679   0.98207908 -0.918896  ],[ 0.93268692  0.99481765 -1.        ],[ 0.88464007  0.9608654  -0.99786788],[ 0.79570261  0.97020357 -1.        ]
[ 0.98594056  0.98231917 -0.99351131],[ 0.91510464  0.98927312 -1.        ],[ 0.92383954  0.93457727 -0.99769017],[ 0.91439968  0.89516681 -1.        ],[ 0.89791639  0.91368033 -1.        ],[ 0.85620368  0.92267151 -1.        ],[ 0.90202506  0.8820734  -1.        ],[ 0.81057541  0.84656599 -1.        ],[ 0.82425424  0.76085218 -1.        ],[ 0.80685301  0.79272272 -1.        ],[ 0.75183517  0.8091872  -1.        ],[ 0.70500385  0.79738645 -0.95072247],[ 0.71917706  0.87448831 -0.94848208],[ 0.70038873  0.88952524 -0.96938314],[ 0.65579786  0.89048987 -0.96836646],[ 0.72146012  0.89760073 -0.8652348 ],[ 0.72839248  0.94304335 -0.86996519],[ 0.70647947  0.89414433 -0.84395231],[ 0.75664922  0.87610621 -0.8087272 ],[ 0.75739856  0.88329236 -0.76097863]
[ 1.          0.95655182 -1.        ],[ 1.  1. -1.],[ 0.92804875  1.         -1.        ],[ 0.89867755  1.         -1.        ],[ 0.88543555  1.         -1.        ],[ 0.88825134  1.         -1.        ],[ 0.89543139  1.         -1.        ],[ 0.87893642  1.         -1.        ],[ 0.84527834  1.         -1.        ],[ 0.83054849  1.         -1.        ],[ 0.85055861  1.         -1.        ],[ 0.88747572  1.         -1.        ],[ 0.98495143  1.         -1.        ],[ 1.  1. -1.],[ 1.  1. -1.],[ 0.99352286  1.         -1.        ],[ 0.98777428  1.         -1.        ],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.]
[ 1.          0.99783242 -0.97715206],[ 0.95252296  0.90957638 -0.9882329 ],[ 0.92007641  0.92702583 -0.9155285 ],[ 0.99882357  0.95090391 -0.90449237],[ 0.95467825  0.94627752 -0.90601679],[ 0.92196701  0.94739108 -0.98371908],[ 0.90902925  0.94864534 -0.88356887],[ 0.85842613  0.98874603 -0.85285168],[ 0.90294602  0.95038701 -0.86476644],[ 0.91318221  0.8831111  -0.90593611],[ 0.89089242  0.93284205 -0.88078562],[ 0.88152429  0.88094785 -0.98052572],[ 0.93319452  1.         -0.99509192],[ 0.92226696  0.93369353 -1.        ],[ 0.9453221   0.91657557 -0.94911819],[ 0.989892    0.96842059 -0.88604399],[ 1.          0.88280066 -0.85422713],[ 0.98778926  0.88409073 -0.74428578],[ 0.98885619  0.85194364 -0.78782062],[ 1.          0.91720012 -0.83916087]
[ 1.          0.97584215 -0.9849294 ],[ 1.  1. -1.],[ 1.          0.93477285 -0.96589591],[ 0.99692051  0.90266532 -0.92021086],[ 0.99533842  0.84750215 -0.88272312],[ 0.91909754  0.80089373 -0.8869947 ],[ 0.94125767  0.89222034 -0.84640045],[ 0.9183105   0.9319527  -0.87978923],[ 0.94479517  0.94142664 -0.98781542],[ 0.91509721  0.89116938 -1.        ],[ 0.91477792  0.87395946 -1.        ],[ 0.97288802  0.83690017 -1.        ],[ 0.90044113  0.84643874 -1.        ],[ 0.90849532  0.8849893  -1.        ],[ 0.907837    0.87271075 -1.        ],[ 0.91422674  0.88149363 -1.        ],[ 0.87364991  0.96650197 -1.        ],[ 0.8286381   0.91121934 -1.        ],[ 0.82153156  0.98388291 -1.        ],[ 0.81086666  0.99293002 -1.        ]
[ 0.94913418  1.         -0.99575595],[ 0.91652506  0.95088697 -1.        ],[ 0.90122239  1.         -0.99849502],[ 1.          0.96483726 -0.92838344],[ 1.          0.95402763 -0.94491851],[ 0.99268205  0.99981855 -0.89302617],[ 0.99993033  1.         -0.96534796],[ 0.96775918  1.         -0.92146571],[ 0.95515509  1.         -0.95981927],[ 0.85561807  1.         -0.97466724],[ 0.90181475  1.         -0.96248333],[ 0.8683449  1.        -1.       ],[ 0.85734743  1.         -1.        ],[ 0.86369327  1.         -1.        ],[ 0.7543034  1.        -1.       ],[ 0.79488605  1.         -1.        ],[ 0.90337571  1.         -1.        ],[ 0.87869762  1.         -1.        ],[ 0.8682546  1.        -1.       ],[ 0.85651176  1.         -1.        ]
[ 1.  1. -1.],[ 1.          1.         -0.99889824],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.          1.         -0.98611027],[ 1.          1.         -0.99055262],[ 1.  1. -1.],[ 1.          1.         -0.97044336],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.]
[ 1.          1.         -0.79398488],[ 1.          1.         -0.67823928],[ 0.99831169  1.         -0.70302563],[ 1.          1.         -0.72028654],[ 1.          1.         -0.70537791],[ 1.          1.         -0.68868786],[ 1.          1.         -0.69113742],[ 1.          1.         -0.74032493],[ 1.          1.         -0.74446951],[ 1.          1.         -0.82870017],[ 1.          1.         -0.88432833],[ 1.          1.         -0.86958307],[ 1.          1.         -0.93758982],[ 0.96383079  1.         -0.96739209],[ 0.99919757  1.         -1.        ],[ 1.  1. -1.],[ 1.          1.         -0.96694913],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.]
[ 1.          0.99929835 -0.94674159],[ 1.          1.         -0.90193966],[ 1.          1.         -0.88302818],[ 1.          0.98489997 -0.79529119],[ 1.          0.98300367 -0.77756335],[ 1.          0.95597917 -0.73335253],[ 1.          0.94427031 -0.77822407],[ 1.          0.91910358 -0.81364355],[ 1.          0.9576152  -0.80149428],[ 1.          0.86503361 -0.81254375],[ 1.          0.86756457 -0.78601471],[ 1.          0.93668064 -0.81961388],[ 1.          0.97081683 -0.8294667 ],[ 1.          0.94049044 -0.80375885],[ 1.          0.95859413 -0.73818771],[ 1.          0.94467875 -0.67533806],[ 1.          0.8770248  -0.60335776],[ 1.          0.96067256 -0.59193481],[ 1.          1.         -0.57174237],[ 1.          1.         -0.56268266]
[ 1.          1.         -0.91637868],[ 1.          1.         -0.98094673],[ 1.          1.         -0.99774965],[ 1.         1.        -0.9425753],[ 1.         1.        -0.9125483],[ 1.          1.         -0.90630309],[ 1.          1.         -0.85222672],[ 1.          1.         -0.94043314],[ 1.          1.         -0.99329294],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 1.  1. -1.],[ 0.96621257  1.         -1.        ],[ 0.93261399  1.         -1.        ],[ 0.93887794  1.         -1.        ],[ 0.84826114  1.         -1.        ],[ 0.95007327  1.         -1.        ],[ 0.91769348  1.         -1.        ]
