Warning: Gym version v0.24.0 has a number of critical issues with `gym.make` such that the `reset` and `step` functions are called before returning the environment. It is recommend to downgrading to v0.23.1 or upgrading to v0.25.1
2024-02-13 11:44:03.474303: I tensorflow/core/platform/cpu_feature_guard.cc:151] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 AVX512F FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2024-02-13 11:44:08.675258: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1525] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 30977 MB memory:  -> device: 0, name: Tesla V100-SXM2-32GB, pci bus id: 0000:18:00.0, compute capability: 7.0
2024-02-13 11:44:17.836456: I tensorflow/stream_executor/cuda/cuda_dnn.cc:368] Loaded cuDNN version 8200
==== Experiment:  DRQN_PSO_F19
==== Args used:
Namespace(network_type='DRQN', algorithm='PSO', func_num=19, num_episodes=10, num_swarm_obs_intervals=10, swarm_obs_interval_length=60, train=True, steps=20000)
==== Remaining (Unknown) Args:
[]
>> Training mode. Number of Steps to Train: 20000
>> Evaluation Interval: 500
>> Logging Interval: 200
>> Number of Episodes per Iteration: 10
=== Function Evaluation Budget: 30 dimensions x 10 000/dim = 300000 Function Evaluations
=== Observations Per Episode: 10 Number of Swarm Observation Intervals per Episode x 60 Number of Observations in each Interval  = 600  Observations per Episode
=== Function Evaluation Allocation: 50 Swarm Size (# Particles) x 10 Episodes x 600 Observations per Episode  = 300000 Function Evaluations

num_actions: 5
Episode#16323 Reward:-7.25623194873333
Episode#16324 Reward:-4.743699073791504
Episode#16325 Reward:-7.935314611706417
Episode#16326 Reward:-7.437426328659058
Episode#16327 Reward:-3.519862134808136
Episode#16328 Reward:-7.796780109405518
Episode#16329 Reward:-7.902963161468506
Episode#16330 Reward:-3.5515537894680165
Episode#16331 Reward:-10.927205383777618
Episode#16332 Reward:-3.398797392845154
Episode#16333 Reward:-2.8997726440429688
Episode#16334 Reward:-13.229833488818258
Episode#16335 Reward:-2.038680605124682
Episode#16336 Reward:-2.269378751749173
Episode#16337 Reward:-3.7610786402074154
Episode#16338 Reward:-5.042119640158489
Episode#16339 Reward:-3.2428433895111084
Episode#16340 Reward:-3.594592875801027
Episode#16341 Reward:-2.443232399295084
Episode#16342 Reward:-2.6536257131956518
Episode#16343 Reward:-3.3574248300865293
Episode#16344 Reward:-2.1108494951331522
Episode#16345 Reward:-5.888027191162109
Episode#16346 Reward:-3.570247105555609
Episode#16347 Reward:-2.8499885872006416
Episode#16348 Reward:-2.6396487336714927
Episode#16349 Reward:-6.520927204284817
Episode#16350 Reward:-2.151451457408257
Episode#16351 Reward:-3.3940283418633044
Episode#16352 Reward:-2.5802354775369167
Episode#16353 Reward:-2.332311173551716
Episode#16354 Reward:-3.0987173405010253
Episode#16355 Reward:-3.930055558681488
Episode#16356 Reward:-4.0518929222016595
Episode#16357 Reward:-4.4790548159508035
Episode#16358 Reward:-3.5403655952541158
Episode#16359 Reward:-4.330811075400561
Episode#16360 Reward:-3.6138438801281154
Episode#16361 Reward:-3.31486436072737
Episode#16362 Reward:-4.173524916172028
Episode#16363 Reward:-4.532741546630859
Episode#16364 Reward:-2.893316525616683
Episode#16365 Reward:-7.9375727949664
Episode#16366 Reward:-2.9250860712490976
Episode#16367 Reward:-3.1545994533225894
Episode#16368 Reward:-3.895100027322769
Episode#16369 Reward:-3.632759678643197
Episode#16370 Reward:-4.413541552610695
Episode#16371 Reward:-2.5666984042618424
Episode#16372 Reward:-2.5740491757169366
Episode#16373 Reward:-3.492525175213814
Episode#16374 Reward:-3.7678204430267215
Episode#16375 Reward:-4.987176110967994
Episode#16376 Reward:-5.267471963306889
Episode#16377 Reward:-5.038117945194244
Episode#16378 Reward:-4.754889011383057
Episode#16379 Reward:-13.033823475241661
Episode#16380 Reward:-6.473970017163083
Episode#16381 Reward:-6.674184322357178
Episode#16382 Reward:-4.617015838623047
Episode#16383 Reward:-7.504747374158001
Episode#16384 Reward:-5.480427265167236
Episode#16385 Reward:-5.846035957336426
Episode#16386 Reward:-3.057614654809413
Episode#16387 Reward:-5.350795269012451
Episode#16388 Reward:-7.6916422843933105
Episode#16389 Reward:-4.121002451807726
Episode#16390 Reward:-5.539700031280518
Episode#16391 Reward:-2.6407032479182817
Episode#16392 Reward:-2.696681171655655
Episode#16393 Reward:-4.293137181550264
Episode#16394 Reward:-7.374706268310547
Episode#16395 Reward:-2.9609798881283496
Episode#16396 Reward:-3.650057140737772
Episode#16397 Reward:-1.4120176434516907
Episode#16398 Reward:-4.101829458028078
Episode#16399 Reward:-4.688447047024965
step = 16400: loss = 4.069054557476193e-05
Episode#16400 Reward:-2.6123265263886424
Episode#16401 Reward:-1.4996365453116596
Episode#16402 Reward:-4.58105361147318
Episode#16403 Reward:-2.5784716717898846
Episode#16404 Reward:-2.6868864671105257
Episode#16405 Reward:-2.37279069237411
Episode#16406 Reward:-2.9276987235061824
Episode#16407 Reward:-3.255477118408635
Episode#16408 Reward:-4.5259449845179915
Episode#16409 Reward:-4.4614664729243145
Episode#16410 Reward:-4.623813420534134
Episode#16411 Reward:-2.6474049634998664
Episode#16412 Reward:-2.789672546001384
Episode#16413 Reward:-2.8806082541123033
Episode#16414 Reward:-3.6133798733353615
Episode#16415 Reward:-2.72093702852726
Episode#16416 Reward:-3.327566169464262
Episode#16417 Reward:-2.5045055458322167
Episode#16418 Reward:-2.9398295420687646
Episode#16419 Reward:-2.439981431234628
Episode#16420 Reward:-3.7762569640763104
Episode#16421 Reward:-2.860728452797048
Episode#16422 Reward:-4.218300919514149
Episode#16423 Reward:-3.616794137749821
Episode#16424 Reward:-2.7922327609267086
Episode#16425 Reward:-2.6293001180747524
Episode#16426 Reward:-4.39983826992102
Episode#16427 Reward:-2.16648414474912
Episode#16428 Reward:-1.857486485503614
Episode#16429 Reward:-1.6817508561653085
Episode#16430 Reward:-5.9695868668932235
Episode#16431 Reward:-3.6550828218460083
Episode#16432 Reward:-3.9128828618268017
Episode#16433 Reward:-2.1993853884050623
Episode#16434 Reward:-3.575953245162964
Episode#16435 Reward:-4.855880752205849
Episode#16436 Reward:-7.606652766466141
Episode#16437 Reward:-5.854144000994609
Episode#16438 Reward:-5.1362232603132725
Episode#16439 Reward:-4.282350141555071
Episode#16440 Reward:-6.7235222780252
Episode#16441 Reward:-6.21256685256958
Episode#16442 Reward:-5.793030321598053
Episode#16443 Reward:-7.946842627599835
Episode#16444 Reward:-7.9967582335298175
Episode#16445 Reward:-3.2827741857618093
Episode#16446 Reward:-7.019299746840261
Episode#16447 Reward:-3.286998348776251
Episode#16448 Reward:-3.850572993978858
Episode#16449 Reward:-2.4443081663630437
Episode#16450 Reward:-4.087933229398914
Episode#16451 Reward:-2.9751275892776903
Episode#16452 Reward:-2.958537040860392
Episode#16453 Reward:-3.873095750808716
Episode#16454 Reward:-2.3001727499067783
Episode#16455 Reward:-5.137343443930149
Episode#16456 Reward:-2.742980564944446
Episode#16457 Reward:-2.632669120794162
Episode#16458 Reward:-3.8932382613420486
Episode#16459 Reward:-2.4557307835493702
Episode#16460 Reward:-2.9291021894896403
Episode#16461 Reward:-4.290952900468255
Episode#16462 Reward:-2.7955055262427777
Episode#16463 Reward:-3.582799816504121
Episode#16464 Reward:-2.5219239563248266
Episode#16465 Reward:-3.0359863433986902
Episode#16466 Reward:-2.4973668456077576
Episode#16467 Reward:-2.3065701411105692
Episode#16468 Reward:-2.086452908348292
Episode#16469 Reward:-2.564865792170167
Episode#16470 Reward:-2.118346433970146
Episode#16471 Reward:-3.225029349559918
Episode#16472 Reward:-2.689302648854209
Episode#16473 Reward:-2.628310443178634
Episode#16474 Reward:-4.07492925360566
Episode#16475 Reward:-2.532445864053443
Episode#16476 Reward:-2.4425835008732975
Episode#16477 Reward:-2.7330379569903016
Episode#16478 Reward:-2.4301217797910795
Episode#16479 Reward:-12.675075287930667
Episode#16480 Reward:-4.273884892463684
Episode#16481 Reward:-4.102204206750002
Episode#16482 Reward:-4.023877317085862
Episode#16483 Reward:-4.034931758942548
Episode#16484 Reward:-3.2194795720279217
Episode#16485 Reward:-5.360877949744463
Episode#16486 Reward:-3.079664525575936
Episode#16487 Reward:-2.569717900827527
Episode#16488 Reward:-5.505554340779781
Episode#16489 Reward:-4.309267953503877
Episode#16490 Reward:-5.362677089869976
Episode#16491 Reward:-2.8012727834284306
Episode#16492 Reward:-3.0837950380519032
Episode#16493 Reward:-3.126415476202965
Episode#16494 Reward:-3.494698316173526
Episode#16495 Reward:-4.782774909486761
Episode#16496 Reward:-4.121960626449436
Episode#16497 Reward:-4.713208538945764
Episode#16498 Reward:-4.518768139183521
Episode#16499 Reward:-5.840235710144043
step = 16500: Average Return = -4.165062603688341
Episode#16500 Reward:-6.522607801831327
Episode#16501 Reward:-2.705475841363011
Episode#16502 Reward:-4.522414833307266
Episode#16503 Reward:-5.568830646574497
Episode#16504 Reward:-3.93197718297597
Episode#16505 Reward:-8.409946613013744
Episode#16506 Reward:-3.757776747981552
Episode#16507 Reward:-5.467659810790792
Episode#16508 Reward:-6.3424034640192986
Episode#16509 Reward:-3.5443698167800903
Episode#16510 Reward:-4.535021483898163
Episode#16511 Reward:-4.864954530843534
Episode#16512 Reward:-3.0929598808288574
Episode#16513 Reward:-2.323872458189726
Episode#16514 Reward:-3.2679136842489243
Episode#16515 Reward:-1.6335855098441243
Episode#16516 Reward:-3.0363557680975646
Episode#16517 Reward:-3.1283040046691895
Episode#16518 Reward:-4.816081523895264
Episode#16519 Reward:-3.110542930662632
Episode#16520 Reward:-2.6040809750556946
Episode#16521 Reward:-2.5192549533821875
Episode#16522 Reward:-2.7832049029530026
Episode#16523 Reward:-3.681148935575038
Episode#16524 Reward:-2.849390826188028
Episode#16525 Reward:-4.832743620732799
Episode#16526 Reward:-2.2937013329938054
Episode#16527 Reward:-3.366821765899658
Episode#16528 Reward:-5.230332311009988
Episode#16529 Reward:-2.0072213411331177
Episode#16530 Reward:-4.488347291946411
Episode#16531 Reward:-3.087865849491209
Episode#16532 Reward:-5.954579517710954
Episode#16533 Reward:-3.304767574649304
Episode#16534 Reward:-2.674601706676185
Episode#16535 Reward:-2.156509058084339
Episode#16536 Reward:-3.988830804824829
Episode#16537 Reward:-2.944836601614952
Episode#16538 Reward:-2.8738150596618652
Episode#16539 Reward:-6.605570077896118
Episode#16540 Reward:-4.701260522007942
Episode#16541 Reward:-5.930126190185547
Episode#16542 Reward:-4.422778964042664
Episode#16543 Reward:-6.684609591960907
Episode#16544 Reward:-4.816551506519318
Episode#16545 Reward:-6.958111763000488
Episode#16546 Reward:-5.802947998046875
Episode#16547 Reward:-5.498847961425781
Episode#16548 Reward:-11.016832828521729
Episode#16549 Reward:-7.473830223083496
Episode#16550 Reward:-2.4656622752081603
Episode#16551 Reward:-3.7157596331089735
Episode#16552 Reward:-2.8615275183692575
Episode#16553 Reward:-2.5763918831944466
Episode#16554 Reward:-3.9801854975521564
Episode#16555 Reward:-3.1835638793418184
Episode#16556 Reward:-3.1891699098050594
Episode#16557 Reward:-3.7354738786816597
Episode#16558 Reward:-5.575527266133577
Episode#16559 Reward:-5.36711710691452
Episode#16560 Reward:-7.32348108291626
Episode#16561 Reward:-7.788758277893066
Episode#16562 Reward:-6.749905587310423
Episode#16563 Reward:-7.148875176906586
Episode#16564 Reward:-8.761155784130096
Episode#16565 Reward:-6.984103202819824
Episode#16566 Reward:-15.861580528318882
Episode#16567 Reward:-1.8505101618357003
Episode#16568 Reward:-2.2133036367595196
Episode#16569 Reward:-1.8371874961303547
Episode#16570 Reward:-3.0694610107457265
Episode#16571 Reward:-3.792036037892103
Episode#16572 Reward:-7.027022384107113
Episode#16573 Reward:-2.355487510576495
Episode#16574 Reward:-12.558428555028513
Episode#16575 Reward:-3.422489895747276
Episode#16576 Reward:-6.735489743528888
Episode#16577 Reward:-2.5221171751618385
Episode#16578 Reward:-5.6507146544754505
Episode#16579 Reward:-5.082801580429077
Episode#16580 Reward:-3.1746037900447845
Episode#16581 Reward:-2.749606331708492
Episode#16582 Reward:-5.559457221534103
Episode#16583 Reward:-4.360038053942844
Episode#16584 Reward:-2.638426141347736
Episode#16585 Reward:-2.8366941791027784
Episode#16586 Reward:-4.4393452778458595
Episode#16587 Reward:-3.328559235436842
Episode#16588 Reward:-3.3668714240193367
Episode#16589 Reward:-2.768481057137251
Episode#16590 Reward:-4.117350093089044
Episode#16591 Reward:-3.754611676093191
Episode#16592 Reward:-10.314408008707687
Episode#16593 Reward:-5.176996946334839
Episode#16594 Reward:-3.0215092319995165
Episode#16595 Reward:-3.329245526343584
Episode#16596 Reward:-5.972171607427299
Episode#16597 Reward:-6.15987847125507
Episode#16598 Reward:-3.4341343778651208
Episode#16599 Reward:-4.230416035512462
step = 16600: loss = 5.465713911689818e-05
Episode#16600 Reward:-3.376621710136533
Episode#16601 Reward:-2.7603069096803665
Episode#16602 Reward:-4.990054629393853
Episode#16603 Reward:-3.1912074447609484
Episode#16604 Reward:-3.174542802851647
Episode#16605 Reward:-8.315682995133102
Episode#16606 Reward:-3.050911158323288
Episode#16607 Reward:-3.510179004864767
Episode#16608 Reward:-4.975822284817696
Episode#16609 Reward:-2.4021060466766357
Episode#16610 Reward:-3.8544577405264135
Episode#16611 Reward:-2.3778985757380724
Episode#16612 Reward:-3.210609647911042
Episode#16613 Reward:-3.6126416511833668
Episode#16614 Reward:-2.7530319690704346
Episode#16615 Reward:-3.5324430254404433
Episode#16616 Reward:-1.8435729930024536
Episode#16617 Reward:-4.417142340913415
Episode#16618 Reward:-3.2379032969474792
Episode#16619 Reward:-3.880904612597078
Episode#16620 Reward:-5.856153063476086
Episode#16621 Reward:-3.733527695760131
Episode#16622 Reward:-3.2974320257344516
Episode#16623 Reward:-3.1221237182617188
Episode#16624 Reward:-3.223172764679475
Episode#16625 Reward:-3.505412485450506
Episode#16626 Reward:-3.607591778971255
Episode#16627 Reward:-3.164122707908973
Episode#16628 Reward:-4.18394791521132
Episode#16629 Reward:-5.011947363615036
Episode#16630 Reward:-4.6311235427856445
Episode#16631 Reward:-3.5287684723734856
Episode#16632 Reward:-3.801920327357948
Episode#16633 Reward:-3.210649473592639
Episode#16634 Reward:-2.4784627687186003
Episode#16635 Reward:-2.592311971820891
Episode#16636 Reward:-3.6809608340263367
Episode#16637 Reward:-2.477626486448571
Episode#16638 Reward:-2.6041799704544246
Episode#16639 Reward:-5.340611297171563
Episode#16640 Reward:-3.5729101127944887
Episode#16641 Reward:-7.417955453507602
Episode#16642 Reward:-2.5330245941877365
Episode#16643 Reward:-3.9507433772087097
Episode#16644 Reward:-2.4038610868155956
Episode#16645 Reward:-6.655612587928772
Episode#16646 Reward:-3.608685798069928
Episode#16647 Reward:-3.5250062942504883
Episode#16648 Reward:-2.6134810652583838
Episode#16649 Reward:-2.635263587231748
Episode#16650 Reward:-4.2868278218084015
Episode#16651 Reward:-3.6167311668395996
Episode#16652 Reward:-3.2377781021641567
Episode#16653 Reward:-2.6967105865478516
Episode#16654 Reward:-3.5544858155190013
Episode#16655 Reward:-4.715088367462158
Episode#16656 Reward:-3.0022394750267267
Episode#16657 Reward:-3.8391543179750443
Episode#16658 Reward:-4.5224539488554
Episode#16659 Reward:-3.0304565727710724
Episode#16660 Reward:-4.551768530160189
Episode#16661 Reward:-4.647285597398877
Episode#16662 Reward:-5.300256639719009
Episode#16663 Reward:-8.435577481985092
Episode#16664 Reward:-4.661285042762756
Episode#16665 Reward:-3.413281736895442
Episode#16666 Reward:-2.0053876992315054
Episode#16667 Reward:-3.4588406055700034
Episode#16668 Reward:-4.74373479699716
Episode#16669 Reward:-4.034379772376269
Episode#16670 Reward:-3.7890538601204753
Episode#16671 Reward:-4.170476913452148
Episode#16672 Reward:-4.407266467809677
Episode#16673 Reward:-3.6419761532451957
Episode#16674 Reward:-6.6869282722473145
Episode#16675 Reward:-6.719283218975761
Episode#16676 Reward:-4.430909096292453
Episode#16677 Reward:-3.546609155833721
Episode#16678 Reward:-6.287192802876234
Episode#16679 Reward:-5.09818259353051
Episode#16680 Reward:-3.6103748980676755
Episode#16681 Reward:-8.662865996360779
Episode#16682 Reward:-4.009004294872284
Episode#16683 Reward:-3.231778860092163
Episode#16684 Reward:-4.19312163896393
Episode#16685 Reward:-5.485568642616272
Episode#16686 Reward:-7.5416717529296875
Episode#16687 Reward:-3.360288438387215
Episode#16688 Reward:-7.0632376074790955
Episode#16689 Reward:-4.971513271331787
Episode#16690 Reward:-6.055285930633545
Episode#16691 Reward:-4.423065828498238
Episode#16692 Reward:-6.34493030741578
Episode#16693 Reward:-4.55651989106218
Episode#16694 Reward:-4.24080840498209
Episode#16695 Reward:-5.22038677893579
Episode#16696 Reward:-3.6269041631603613
Episode#16697 Reward:-2.2013268873561174
Episode#16698 Reward:-4.4722401038743556
Episode#16699 Reward:-3.6949940542690456
Episode#16700 Reward:-5.580264858435839
Episode#16701 Reward:-3.0412044525146484
Episode#16702 Reward:-3.690633749589324
Episode#16703 Reward:-4.034504634793848
Episode#16704 Reward:-2.343722422607243
Episode#16705 Reward:-3.357471266761422
Episode#16706 Reward:-2.3290160559117794
Episode#16707 Reward:-2.9498515946033876
Episode#16708 Reward:-3.105514630675316
Episode#16709 Reward:-3.259333908325061
Episode#16710 Reward:-2.1729499582434073
Episode#16711 Reward:-2.6688468002539594
Episode#16712 Reward:-6.913158513692906
Episode#16713 Reward:-3.3339801328256726
Episode#16714 Reward:-2.955202865647152
Episode#16715 Reward:-5.480001628398895
Episode#16716 Reward:-5.84832701086998
Episode#16717 Reward:-5.050296921515837
Episode#16718 Reward:-3.453141927719116
Episode#16719 Reward:-7.110941171646118
Episode#16720 Reward:-6.451779723167419
Episode#16721 Reward:-9.37733157055186
Episode#16722 Reward:-7.076553821563721
Episode#16723 Reward:-3.5543781868182123
Episode#16724 Reward:-2.8477718979120255
Episode#16725 Reward:-2.0678678285330534
Episode#16726 Reward:-3.9604252204298973
Episode#16727 Reward:-1.8033312787301838
Episode#16728 Reward:-2.0743665119516663
Episode#16729 Reward:-4.020045267068781
Episode#16730 Reward:-3.447635805234313
Episode#16731 Reward:-2.6108989388449118
Episode#16732 Reward:-3.7012306611868553
Episode#16733 Reward:-4.309619069099426
Episode#16734 Reward:-4.362791286315769
Episode#16735 Reward:-3.255200995132327
Episode#16736 Reward:-3.064103579381481
Episode#16737 Reward:-3.157857828424312
Episode#16738 Reward:-3.9065564987249672
Episode#16739 Reward:-2.768460715189576
Episode#16740 Reward:-2.4080594535917044
Episode#16741 Reward:-2.476798124727793
Episode#16742 Reward:-2.7669488292885944
Episode#16743 Reward:-3.932985182059383
Episode#16744 Reward:-3.379229947924614
Episode#16745 Reward:-3.925995707511902
Episode#16746 Reward:-3.593132658279501
Episode#16747 Reward:-2.9965930692851543
Episode#16748 Reward:-6.212202933180379
Episode#16749 Reward:-2.950250281719491
Episode#16750 Reward:-1.990909936837852
Episode#16751 Reward:-3.45808101631701
Episode#16752 Reward:-2.7005634708330035
Episode#16753 Reward:-2.3533193580806255
Episode#16754 Reward:-4.865169390337542
Episode#16755 Reward:-3.7250336789293215
Episode#16756 Reward:-3.9666262716054916
Episode#16757 Reward:-2.6174991354346275
Episode#16758 Reward:-4.051113024353981
Episode#16759 Reward:-4.969141932368075
Episode#16760 Reward:-2.729716420173645
Episode#16761 Reward:-3.3845020576845855
Episode#16762 Reward:-3.450442475746968
Episode#16763 Reward:-3.3249980732798576
Episode#16764 Reward:-2.6132916789501905
Episode#16765 Reward:-3.236914787441492
Episode#16766 Reward:-2.0956967175006866
Episode#16767 Reward:-4.400515458546579
Episode#16768 Reward:-2.0794509830884635
Episode#16769 Reward:-3.8653109865263104
Episode#16770 Reward:-4.252496427390724
Episode#16771 Reward:-2.7886911369860172
Episode#16772 Reward:-3.636961843818426
Episode#16773 Reward:-3.1808670116588473
Episode#16774 Reward:-5.405586965760449
Episode#16775 Reward:-4.6756021389737725
Episode#16776 Reward:-3.1349263943266124
Episode#16777 Reward:-1.0507546039298177
Episode#16778 Reward:-3.4466035224791085
Episode#16779 Reward:-3.6869740586698754
Episode#16780 Reward:-3.2808796988210815
Episode#16781 Reward:-2.8701370460912585
Episode#16782 Reward:-2.9183930216822773
Episode#16783 Reward:-2.8739104797132313
Episode#16784 Reward:-2.1386098102666438
Episode#16785 Reward:-3.6782568922499195
Episode#16786 Reward:-3.222533520311117
Episode#16787 Reward:-2.5292519982904196
Episode#16788 Reward:-4.586363072507083
Episode#16789 Reward:-3.4399442692520097
Episode#16790 Reward:-4.712876175530255
Episode#16791 Reward:-3.042908440809697
Episode#16792 Reward:-5.014354241597175
Episode#16793 Reward:-4.537431306001963
Episode#16794 Reward:-3.657773983082734
Episode#16795 Reward:-1.902640520595014
Episode#16796 Reward:-4.227901570498943
Episode#16797 Reward:-2.065020924899727
Episode#16798 Reward:-2.8812269112095237
Episode#16799 Reward:-2.624025388737209
step = 16800: loss = 6.911014497745782e-05
Episode#16800 Reward:-3.6766424301313236
Episode#16801 Reward:-4.8935543689876795
Episode#16802 Reward:-2.180988979525864
Episode#16803 Reward:-2.0123446722282097
Episode#16804 Reward:-1.5072891544550657
Episode#16805 Reward:-2.311697669327259
Episode#16806 Reward:-4.5460447161021875
Episode#16807 Reward:-4.186556607251987
Episode#16808 Reward:-2.9546771002933383
Episode#16809 Reward:-2.0250244233757257
Episode#16810 Reward:-1.9236192116513848
Episode#16811 Reward:-3.1042255559004843
Episode#16812 Reward:-3.326707649626769
Episode#16813 Reward:-1.994384262400672
Episode#16814 Reward:-3.469171537552029
Episode#16815 Reward:-4.218011813703924
Episode#16816 Reward:-2.7050327518954873
Episode#16817 Reward:-3.5042988220229745
Episode#16818 Reward:-4.667074044235051
Episode#16819 Reward:-3.4693475087588013
Episode#16820 Reward:-3.9493917543441057
Episode#16821 Reward:-2.2324661831953563
Episode#16822 Reward:-2.8750744499266148
Episode#16823 Reward:-2.942862081084968
Episode#16824 Reward:-3.3107416881248355
Episode#16825 Reward:-5.057308828225359
Episode#16826 Reward:-4.271632138697896
Episode#16827 Reward:-2.612406128551811
Episode#16828 Reward:-4.903373010922223
Episode#16829 Reward:-6.839160345494747
Episode#16830 Reward:-4.613088130950928
Episode#16831 Reward:-6.7276840806007385
Episode#16832 Reward:-5.200490807153983
Episode#16833 Reward:-4.28220783919096
Episode#16834 Reward:-2.7652167378691956
Episode#16835 Reward:-4.137962703127414
Episode#16836 Reward:-2.232431996097148
Episode#16837 Reward:-3.0918450066819787
Episode#16838 Reward:-4.109425605158322
Episode#16839 Reward:-3.0381896059261635
Episode#16840 Reward:-2.8459650040604174
Episode#16841 Reward:-3.6474197392817587
Episode#16842 Reward:-5.291316457092762
Episode#16843 Reward:-3.688492014829535
Episode#16844 Reward:-3.285767087712884
Episode#16845 Reward:-3.3097490477375686
Episode#16846 Reward:-2.7261851492803544
Episode#16847 Reward:-3.781786987907253
Episode#16848 Reward:-6.639779867604375
Episode#16849 Reward:-2.933883273144602
Episode#16850 Reward:-2.6590702089015394
Episode#16851 Reward:-2.534248423606641
Episode#16852 Reward:-3.2340982952155173
Episode#16853 Reward:-1.8833193592727184
Episode#16854 Reward:-2.4624247908068355
Episode#16855 Reward:-3.1244666315615177
Episode#16856 Reward:-1.7487411461770535
Episode#16857 Reward:-2.6130300615914166
Episode#16858 Reward:-2.2659515684936196
Episode#16859 Reward:-3.447148726088926
Episode#16860 Reward:-4.171717420220375
Episode#16861 Reward:-3.098085794597864
Episode#16862 Reward:-3.3661795191001147
Episode#16863 Reward:-2.564228869508952
Episode#16864 Reward:-2.459676682949066
Episode#16865 Reward:-2.828550107544288
Episode#16866 Reward:-4.2961498918011785
Episode#16867 Reward:-4.005879852134967
Episode#16868 Reward:-2.657983963144943
Episode#16869 Reward:-2.73094462127483
Episode#16870 Reward:-4.405096943140961
Episode#16871 Reward:-3.866404817410512
Episode#16872 Reward:-3.51311692094896
Episode#16873 Reward:-3.1568929441273212
Episode#16874 Reward:-2.3815125527326018
Episode#16875 Reward:-4.940994739532471
Episode#16876 Reward:-4.777883726176697
Episode#16877 Reward:-8.51656738424208
Episode#16878 Reward:-7.219268027693033
Episode#16879 Reward:-4.847938567399979
Episode#16880 Reward:-4.91756388777867
Episode#16881 Reward:-2.4575362424366176
Episode#16882 Reward:-4.548501261087949
Episode#16883 Reward:-4.203290984034538
Episode#16884 Reward:-4.276170676574111
Episode#16885 Reward:-2.7608671579509974
Episode#16886 Reward:-4.749839211232029
Episode#16887 Reward:-3.9386601281577214
Episode#16888 Reward:-3.894047150570259
Episode#16889 Reward:-2.2476867455989122
Episode#16890 Reward:-2.4431605003774166
Episode#16891 Reward:-6.208622892445419
Episode#16892 Reward:-5.261566758155823
Episode#16893 Reward:-4.105253867805004
Episode#16894 Reward:-3.457035311963409
Episode#16895 Reward:-4.702640097588301
Episode#16896 Reward:-3.8066359162330627
Episode#16897 Reward:-2.059008851647377
Episode#16898 Reward:-2.934464406920597
Episode#16899 Reward:-2.080146584426984
Episode#16900 Reward:-3.5133401651401073
Episode#16901 Reward:-4.060952430590987
Episode#16902 Reward:-4.871273137629032
Episode#16903 Reward:-3.953729422413744
Episode#16904 Reward:-2.7046823911368847
Episode#16905 Reward:-2.679364140611142
Episode#16906 Reward:-3.740416234186341
Episode#16907 Reward:-3.734460367821157
Episode#16908 Reward:-4.3567719189450145
Episode#16909 Reward:-2.657417395617813
Episode#16910 Reward:-1.9380875998031115
Episode#16911 Reward:-3.7968687950633466
Episode#16912 Reward:-1.8062792313285172
Episode#16913 Reward:-2.34442444157321
Episode#16914 Reward:-3.9153355096586893
Episode#16915 Reward:-2.9680565034917095
Episode#16916 Reward:-2.7550995219498873
Episode#16917 Reward:-2.7870626889634877
Episode#16918 Reward:-4.103727429697756
Episode#16919 Reward:-3.1196956615895033
Episode#16920 Reward:-4.465822131372988
Episode#16921 Reward:-2.767518035165267
Episode#16922 Reward:-2.012425970984623
Episode#16923 Reward:-1.9558347950078314
Episode#16924 Reward:-4.195993990637362
Episode#16925 Reward:-1.5102260112762451
Episode#16926 Reward:-3.0946026146411896
Episode#16927 Reward:-5.343861103057861
Episode#16928 Reward:-6.2360092513263226
Episode#16929 Reward:-6.3893768191337585
Episode#16930 Reward:-2.9348388593643904
Episode#16931 Reward:-3.527248430182226
Episode#16932 Reward:-3.4113796543097124
Episode#16933 Reward:-3.1547007970511913
Episode#16934 Reward:-4.0864413902163506
Episode#16935 Reward:-6.154749239736702
Episode#16936 Reward:-2.244928034953773
Episode#16937 Reward:-4.839759945869446
Episode#16938 Reward:-2.5056012310669757
Episode#16939 Reward:-2.6820515491999686
Episode#16940 Reward:-3.3717513370793313
Episode#16941 Reward:-3.0430358946323395
Episode#16942 Reward:-4.454805612564087
Episode#16943 Reward:-4.710371017456055
Episode#16944 Reward:-3.7773258359520696
Episode#16945 Reward:-3.9780566692352295
Episode#16946 Reward:-9.205832935665967
Episode#16947 Reward:-7.580301076173782
Episode#16948 Reward:-3.8841700926423073
Episode#16949 Reward:-6.195709586143494
Episode#16950 Reward:-4.7939674854278564
Episode#16951 Reward:-8.370092868804932
Episode#16952 Reward:-13.725984632968903
Episode#16953 Reward:-9.861100941896439
Episode#16954 Reward:-5.84424090385437
Episode#16955 Reward:-6.210350179579109
Episode#16956 Reward:-5.338031768798828
Episode#16957 Reward:-7.387698173522949
Episode#16958 Reward:-6.709406341280555
Episode#16959 Reward:-3.378863360732794
Episode#16960 Reward:-3.527460951183457
Episode#16961 Reward:-3.2153245359659195
Episode#16962 Reward:-5.075326535501517
Episode#16963 Reward:-2.9020274821668863
Episode#16964 Reward:-3.071726342663169
Episode#16965 Reward:-2.345741236116737
